"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_desc","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100634-Z_52187_STOP","646A09","AV. Bosa - KR 80h","4.61168","-74.182612","0","","0","","","","0","",""
"100634-Z_52188_STOP","647A09","AV. Bosa - KR 80j","4.612254","-74.18254","0","","0","","","","0","",""
"100634-Z_52186_STOP","645A09","AV. Bosa - KR 81a","4.614193","-74.183388","0","","0","","","","0","",""
"100634-Z_52185_STOP","644A09","AV. Bosa - KR 81c","4.613854","-74.183566","0","","0","","","","0","",""
"100634-Z_52205_STOP","664A09","AV. Bosa - KR 82i","4.617047","-74.185674","0","","0","","","","0","",""
"100634-Z_52204_STOP","663A09","AV. Bosa - KR 82i","4.617341","-74.185522","0","","0","","","","0","",""
"100634-Z_55846_STOP","156A02","AV. Suba - AC 138","4.731397","-74.074701","0","","0","","","","0","",""
"100634-Z_54377_STOP","046A03","AV. Suba - CL 100","4.690354","-74.065808","0","","0","","","","0","",""
"100634-Z_55685_STOP","049A02","AV. Suba - CL 100","4.690029","-74.065286","0","","0","","","","0","",""
"100634-Z_55686_STOP","050A02","AV. Suba - CL 106","4.69355","-74.0671","0","","0","","","","0","",""
"100634-Z_54378_STOP","047A03","AV. Suba - CL 106","4.693084","-74.067246","0","","0","","","","0","",""
"100634-Z_54620_STOP","169A03","AV. Suba - CL 114","4.696079","-74.069027","0","","0","","","","0","",""
"100634-Z_56180_STOP","368A02","AV. Suba - CL 114","4.696643","-74.0688","0","","0","","","","0","",""
"100634-Z_54376_STOP","045A03","AV. Suba - CL 115","4.698748","-74.069914","0","","0","","","","0","",""
"100634-Z_55684_STOP","048A02","AV. Suba - CL 115","4.699163","-74.069615","0","","0","","","","0","",""
"100634-Z_55683_STOP","047A02","AV. Suba - CL 120","4.705671","-74.070769","0","","0","","","","0","",""
"100634-Z_54375_STOP","044A03","AV. Suba - CL 120","4.706466","-74.071305","0","","0","","","","0","",""
"100634-Z_56176_STOP","362A02","AV. Suba - CL 124","4.710064","-74.071695","0","","0","","","","0","",""
"100634-Z_55059_STOP","578A03","AV. Suba - CL 126","4.70972","-74.071997","0","","0","","","","0","",""
"100634-Z_57645_STOP","402A00","AV. Suba - CL 94c","4.684874","-74.06312","0","","0","","","","0","",""
"100634-Z_57646_STOP","403A00","AV. Suba - CL 98a","4.687727","-74.064551","0","","0","","","","0","",""
"100634-Z_54725_STOP","213A03","AV. Suba - CL 98a","4.687671","-74.064912","0","","0","","","","0","",""
"100634-Z_54681_STOP","196A03","AV. Suba - KR 106","4.746797","-74.097046","0","","0","","","","0","",""
"100634-Z_54671_STOP","189A03","AV. Suba - KR 107","4.747989","-74.098151","0","","0","","","","0","",""
"100634-Z_54680_STOP","195B03","AV. Suba - KR 110","4.748538","-74.099978","0","","0","","","","0","",""
"100634-Z_55111_STOP","614A03","AV. Suba - KR 84a","4.736819","-74.082068","0","","0","","","","0","",""
"100634-Z_55004_STOP","548A03","AV. Suba - KR 95b","4.740607","-74.088484","0","","0","","","","0","",""
"100634-Z_54374_STOP","043A03","AV. Suba - KR 98b","4.742099","-74.090938","0","","0","","","","0","",""
"100634-Z_59214_STOP","683A08","AV. Tintal - CL 2","4.643453","-74.162839","0","","0","","","","0","",""
"100634-Z_55093_STOP","090B10","AV. V/cio - AK 51","4.578686","-74.156296","0","","0","","","","0","",""
"100634-Z_52704_STOP","497A11","AV. V/cio - KR 19","4.569914","-74.127469","0","","0","","","","0","",""
"100634-Z_51883_STOP","032A11","AV. V/cio - KR 30","4.570445","-74.148899","0","","0","","","","0","",""
"100634-Z_51884_STOP","032B11","AV. V/cio - KR 32","4.570764","-74.149327","0","","0","","","","0","",""
"100634-Z_52706_STOP","499B11","AV. V/cio - KR 38","4.571744","-74.15024","0","","0","","","","0","",""
"100634-Z_51861_STOP","031A11","AV. V/cio - KR 44","4.574268","-74.153597","0","","0","","","","0","",""
"100634-Z_55091_STOP","089B10","AV. V/cio - KR 48","4.577107","-74.155813","0","","0","","","","0","",""
"100634-Z_55090_STOP","089A10","AV. V/cio - KR 48","4.576793","-74.155648","0","","0","","","","0","",""
"100634-Z_55046_STOP","071B10","AV. V/cio - KR 49","4.579032","-74.156807","0","","0","","","","0","",""
"100634-Z_51093_STOP","020A09","AV. V/cio - KR 78","4.610711","-74.16116","0","","0","","","","0","",""
"100634-Z_52087_STOP","118B11","AV. V/cio - TV 34","4.571085","-74.149294","0","","0","","","","0","",""
"100634-Z_54939_STOP","030B10","AV. V/cio - TV 49","4.576676","-74.15523","0","","0","","","","0","",""
"100634-Z_55361_STOP","313A10","AV. V/cio - TV 63","4.581508","-74.157811","0","","0","","","","0","",""
"100634-Z_55389_STOP","315A10","AV. V/cio - TV 63","4.582366","-74.158618","0","","0","","","","0","",""
"100634-Z_55390_STOP","315B10","AV. V/cio - TV 63","4.581598","-74.158171","0","","0","","","","0","",""
"100634-Z_55534_STOP","417A10","AV. V/cio - TV 69","4.583716","-74.15888","0","","0","","","","0","",""
"100634-Z_55742_STOP","083A02","AV. Villas - 146a","4.732316","-74.062868","0","","0","","","","0","",""
"100634-Z_51196_STOP","059A09","Auto Sur - KR 51f","4.594455","-74.134296","0","","0","","","","0","",""
"100634-Z_54999_STOP","045A10","Auto Sur - KR 54a","4.595361","-74.142719","0","","0","","","","0","",""
"100634-Z_51193_STOP","056A09","Auto Sur - KR 66a","4.596524","-74.155976","0","","0","","","","0","",""
"100634-Z_54997_STOP","043A10","Auto Sur - KR 66a","4.596078","-74.156623","0","","0","","","","0","",""
"100634-Z_55038_STOP","063A10","Auto Sur - KR 75d","4.596642","-74.176648","0","","0","","","","0","",""
"100634-Z_52145_STOP","616A09","Auto Sur - TV 62g","4.596262","-74.153067","0","","0","","","","0","",""
"100634-Z_55110_STOP","613A03","Av. Suba - CL 118","4.703901","-74.070864","0","","0","","","","0","",""
"100634-Z_54791_STOP","340A03","CL 129c - 101a 11","4.729734","-74.098598","0","","0","","","","0","",""
"100634-Z_54781_STOP","296A03","CL 129d - KR 121c","4.733778","-74.10661","0","","0","","","","0","",""
"100634-Z_54490_STOP","095B03","CL 132d - KR 143a","4.744872","-74.116728","0","","0","","","","0","",""
"100634-Z_54567_STOP","156A03","CL 135b - KR 126a","4.742664","-74.108542","0","","0","","","","0","",""
"100634-Z_54417_STOP","064A03","CL 143a - KR 127c","4.749591","-74.10753","0","","0","","","","0","",""
"100634-Z_54788_STOP","337A03","CL 143b - KR 141b","4.751546","-74.114731","0","","0","","","","0","",""
"100634-Z_54778_STOP","290A03","CL 143b - KR 147a","4.752132","-74.117857","0","","0","","","","0","",""
"100634-Z_54808_STOP","390A03","CL 143b - KR 147a","4.752267","-74.118046","0","","0","","","","0","",""
"100634-Z_54763_STOP","269A03","CL 143b - KR 151f","4.752752","-74.123545","0","","0","","","","0","",""
"100634-Z_54762_STOP","268A03","CL 143b - KR 151g","4.752501","-74.123521","0","","0","","","","0","",""
"100634-Z_54509_STOP","116A03","CL 151 B - KR 117","4.755799","-74.103647","0","","0","","","","0","",""
"100634-Z_54510_STOP","117A03","CL 151 B - KR 117","4.755745","-74.103883","0","","0","","","","0","",""
"100634-Z_57650_STOP","409A00","CL 152b - KR 114a","4.756462","-74.099364","0","","0","","","","0","",""
"100634-Z_58231_STOP","702A01","CL 153 - KR 8 Bis","4.73022","-74.0307","0","","0","","","","0","",""
"100634-Z_57044_STOP","389A01","CL 155 - KR 8 Bis","4.731843","-74.029602","0","","0","","","","0","",""
"100634-Z_56411_STOP","104A01","CL 163a - KR 19a","4.743293","-74.042529","0","","0","","","","0","",""
"100634-Z_53283_STOP","203A06","CL 17 - AK 68D-72","4.643963","-74.120853","0","","0","","","","0","",""
"100634-Z_58027_STOP","621A11","CL 17 Sur - KR 23","4.587914","-74.102936","0","","0","","","","0","",""
"100634-Z_58038_STOP","264A10","CL 17 Sur - KR 28","4.592618","-74.107134","0","","0","","","","0","",""
"100634-Z_58025_STOP","622A11","CL 18 Sur - KR 23","4.587141","-74.103641","0","","0","","","","0","",""
"100634-Z_57197_STOP","521A01","CL 187 - KR 17-30","4.764605","-74.038403","0","","0","","","","0","",""
"100634-Z_53285_STOP","205A06","CL 19 - KR 69B-88","4.649471","-74.121397","0","","0","","","","0","",""
"100634-Z_54541_STOP","471A08","CL 19 Sur - KR 52","4.609051","-74.123592","0","","0","","","","0","",""
"100634-Z_55633_STOP","301A13","CL 2 - KR 5B Este","4.583516","-74.071337","0","","0","","","","0","",""
"100634-Z_54217_STOP","255A08","CL 2 Sur - KR 93d","4.650285","-74.167872","0","","0","","","","0","",""
"100634-Z_57729_STOP","506A00","CL 20 - KR 2 Este","4.603175","-74.06449","0","","0","","","","0","",""
"100634-Z_58258_STOP","596A13","CL 21 Sur - KR 9f","4.569045","-74.083739","0","","0","","","","0","",""
"100634-Z_57730_STOP","507A00","CL 22 - KR 1 Este","4.603694","-74.064739","0","","0","","","","0","",""
"100634-Z_55963_STOP","544A13","CL 23 Sur - KR 7b","4.572464","-74.09411","0","","0","","","","0","",""
"100634-Z_57009_STOP","109A00","CL 24 - KR 18 Bis","4.616023","-74.076857","0","","0","","","","0","",""
"100634-Z_54741_STOP","584A08","CL 26 Sur - KR 73","4.62129","-74.143478","0","","0","","","","0","",""
"100634-Z_53843_STOP","119B08","CL 26 Sur - KR 78","4.624894","-74.147133","0","","0","","","","0","",""
"100634-Z_53842_STOP","119A08","CL 26 Sur - KR 78","4.62517","-74.147432","0","","0","","","","0","",""
"100634-Z_54470_STOP","421A08","CL 26 Sur - KR 95","4.650254","-74.169763","0","","0","","","","0","",""
"100634-Z_53375_STOP","064A12","CL 27 Sur - AK 10","4.572437","-74.098581","0","","0","","","","0","",""
"100634-Z_53333_STOP","043A12","CL 27 Sur - KR 11","4.573907","-74.100477","0","","0","","","","0","",""
"100634-Z_53334_STOP","044A12","CL 27 Sur - KR 11","4.573957","-74.100245","0","","0","","","","0","",""
"100634-Z_51925_STOP","055A11","CL 27 Sur - KR 16","4.580094","-74.107291","0","","0","","","","0","",""
"100634-Z_51926_STOP","056A11","CL 27 Sur - KR 20","4.581747","-74.108211","0","","0","","","","0","",""
"100634-Z_55204_STOP","022A13","CL 27 Sur - KR 7b","4.570501","-74.096099","0","","0","","","","0","",""
"100634-Z_52576_STOP","400A11","CL 28 Sur - KR 16","4.579388","-74.108317","0","","0","","","","0","",""
"100634-Z_52577_STOP","401A11","CL 28 Sur - KR 21","4.581789","-74.109628","0","","0","","","","0","",""
"100634-Z_59121_STOP","644A13","CL 31F Sur - KR 1","4.561303","-74.094884","0","","0","","","","0","",""
"100634-Z_55244_STOP","047A13","CL 32 Sur - KR 3f","4.563285","-74.097352","0","","0","","","","0","",""
"100634-Z_59032_STOP","648A13","CL 34 Sur - KR 5a","4.564157","-74.100128","0","","0","","","","0","",""
"100634-Z_53850_STOP","305A12","CL 35 Sur - AK 10","4.566533","-74.103536","0","","0","","","","0","",""
"100634-Z_55449_STOP","374A10","CL 36 Sur - KR 23","4.58025","-74.118512","0","","0","","","","0","",""
"100634-Z_55180_STOP","165A10","CL 36 Sur - KR 24","4.582324","-74.118952","0","","0","","","","0","",""
"100634-T_13592_STOP","657A13","CL 37 Sur - KR 5a","4.562129","-74.101649","0","","0","","","","0","",""
"100634-Z_56016_STOP","594A13","CL 37A Sur - KR 4","4.56015","-74.10035","0","","0","","","","0","",""
"100634-Z_52160_STOP","637A09","CL 40 Sur - KR 52","4.599464","-74.13253","0","","0","","","","0","",""
"100634-Z_51141_STOP","033A09","CL 40 Sur - KR 73","4.613336","-74.150588","0","","0","","","","0","",""
"100634-Z_51142_STOP","034A09","CL 40 Sur - KR 73","4.613521","-74.150454","0","","0","","","","0","",""
"100634-Z_54434_STOP","403A08","CL 40 Sur - KR 96","4.645801","-74.173669","0","","0","","","","0","",""
"100634-Z_54435_STOP","404A08","CL 40 Sur - KR 96","4.646001","-74.173689","0","","0","","","","0","",""
"100634-Z_54399_STOP","384A08","CL 40 Sur - KR 99","4.648594","-74.175462","0","","0","","","","0","",""
"100634-Z_51146_STOP","037A09","CL 40 Sur - Kr72g","4.606115","-74.145555","0","","0","","","","0","",""
"100634-Z_55324_STOP","262A10","CL 41 Sur - KR 30","4.586318","-74.124774","0","","0","","","","0","",""
"100634-Z_57877_STOP","643A00","CL 42 - KR 4 Este","4.627373","-74.057508","0","","0","","","","0","",""
"100634-Z_57793_STOP","634A00","CL 42 - KR 5 Este","4.627537","-74.057647","0","","0","","","","0","",""
"100634-Z_57756_STOP","546A00","CL 42 - KR 6 Este","4.627178","-74.056364","0","","0","","","","0","",""
"100634-Z_57755_STOP","545A00","CL 42 - KR 6 Este","4.627068","-74.05621","0","","0","","","","0","",""
"100634-Z_55168_STOP","135A10","CL 42 Sur - KR 29","4.585895","-74.126527","0","","0","","","","0","",""
"100634-Z_53852_STOP","307A12","CL 43 Sur - TV 14","4.569052","-74.117064","0","","0","","","","0","",""
"100634-Z_52544_STOP","369A11","CL 46 Sur - KR 21","4.57372","-74.126102","0","","0","","","","0","",""
"100634-Z_52545_STOP","370A11","CL 46 Sur - KR 22","4.575486","-74.126621","0","","0","","","","0","",""
"100634-Z_58059_STOP","429A10","CL 46 Sur - KR 24","4.579274","-74.127717","0","","0","","","","0","",""
"100634-Z_54354_STOP","351A08","CL 46 Sur - KR 83","4.626271","-74.172685","0","","0","","","","0","",""
"100634-Z_54355_STOP","352A08","CL 46 Sur - KR 83","4.626483","-74.17272","0","","0","","","","0","",""
"100634-Z_54197_STOP","515A12","CL 48Z Sur - KR 5","4.547745","-74.110547","0","","0","","","","0","",""
"100634-Z_53745_STOP","250A12","CL 49 Sur - KR 5c","4.548865","-74.112797","0","","0","","","","0","",""
"100634-Z_54837_STOP","627A08","CL 49 Sur - KR 88","4.631251","-74.178431","0","","0","","","","0","",""
"100634-Z_54364_STOP","363A08","CL 49 Sur - KR 93","4.637983","-74.18155","0","","0","","","","0","",""
"100634-Z_53742_STOP","247A12","CL 49B Sur - KR 3","4.544986","-74.109864","0","","0","","","","0","",""
"100634-Z_53740_STOP","245A12","CL 49C Sur - KR 5","4.546878","-74.112437","0","","0","","","","0","",""
"100634-Z_54231_STOP","553A12","CL 49D Sur - KR 3","4.544115","-74.110727","0","","0","","","","0","",""
"100634-Z_54202_STOP","520A12","CL 49D Sur - KR 5","4.545861","-74.112707","0","","0","","","","0","",""
"100634-Z_54986_STOP","034A10","CL 51 Sur - KR 34","4.585393","-74.136639","0","","0","","","","0","",""
"100634-Z_54987_STOP","034B10","CL 51 Sur - KR 34","4.58572","-74.136805","0","","0","","","","0","",""
"100634-Z_55021_STOP","048A10","CL 51 Sur - KR 38","4.588157","-74.138069","0","","0","","","","0","",""
"100634-Z_55022_STOP","048B10","CL 51 Sur - KR 38","4.589033","-74.138508","0","","0","","","","0","",""
"100634-Z_52540_STOP","365A11","CL 52 Sur - KR 14","4.562752","-74.125838","0","","0","","","","0","",""
"100634-Z_52514_STOP","360A11","CL 52 Sur - KR 16","4.565377","-74.127124","0","","0","","","","0","",""
"100634-Z_52512_STOP","358A11","CL 54 Sur - KR 15","4.563093","-74.127993","0","","0","","","","0","",""
"100634-Z_59033_STOP","676A08","CL 54 Sur - KR 80","4.61605","-74.174231","0","","0","","","","0","",""
"100634-Z_52793_STOP","586A11","CL 55 Sur - KR 18","4.565646","-74.131049","0","","0","","","","0","",""
"100634-Z_52000_STOP","082A11","CL 55 Sur - KR 19","4.567349","-74.132984","0","","0","","","","0","",""
"100634-Z_59188_STOP","645A11","CL 55 Sur - KR 25","4.577029","-74.139247","0","","0","","","","0","",""
"100634-Z_53888_STOP","328A12","CL 56 Sur - KR 3b","4.537947","-74.114928","0","","0","","","","0","",""
"100634-Z_53708_STOP","232A12","CL 56 Sur - KR 4a","4.540075","-74.117127","0","","0","","","","0","",""
"100634-Z_53728_STOP","233A12","CL 56 Sur - KR 4p","4.539952","-74.116843","0","","0","","","","0","",""
"100634-Z_58674_STOP","636A11","CL 57 Sur - KR 18","4.564281","-74.132722","0","","0","","","","0","",""
"100634-Z_58675_STOP","637A11","CL 58 Sur - KR 18","4.56346","-74.132867","0","","0","","","","0","",""
"100634-Z_55862_STOP","471A13","CL 6 Sur - KR 5 E","4.578357","-74.077358","0","","0","","","","0","",""
"100634-Z_55863_STOP","472A13","CL 6 Sur - KR 7 E","4.577978","-74.077002","0","","0","","","","0","",""
"100634-Z_55213_STOP","181A10","CL 60 Sur - KR 74","4.591858","-74.173414","0","","0","","","","0","",""
"100634-Z_52010_STOP","546A09","CL 62 Sur - KR 84","4.617016","-74.188392","0","","0","","","","0","",""
"100634-Z_55222_STOP","193A10","CL 63 Sur - KR 72","4.587648","-74.167599","0","","0","","","","0","",""
"100634-Z_51159_STOP","048A09","CL 63 Sur - KR 78","4.600995","-74.180831","0","","0","","","","0","",""
"100634-Z_52077_STOP","583A09","CL 63 Sur - KR 87","4.620866","-74.190982","0","","0","","","","0","",""
"100634-Z_50993_STOP","285A08","CL 63 Sur - KR 95","4.633607","-74.198393","0","","0","","","","0","",""
"100634-Z_52462_STOP","318A11","CL 64 Sur - KR 20","4.562741","-74.145573","0","","0","","","","0","",""
"100634-Z_52415_STOP","312A11","CL 64 Sur - KR 22","4.566446","-74.14669","0","","0","","","","0","",""
"100634-Z_52668_STOP","463A11","CL 64 Sur - KR 23","4.567601","-74.147798","0","","0","","","","0","",""
"100634-Z_52504_STOP","344A11","CL 64 Sur - KR 29","4.569008","-74.14968","0","","0","","","","0","",""
"100634-Z_52503_STOP","343A11","CL 64 Sur - KR 29","4.569068","-74.149951","0","","0","","","","0","",""
"100634-Z_58139_STOP","570A12","CL 65 Sur - KR 11","4.534794","-74.117853","0","","0","","","","0","",""
"100634-Z_54185_STOP","242A08","CL 65 Sur -KR 99a","4.635924","-74.20006","0","","0","","","","0","",""
"100634-Z_59086_STOP","589A12","CL 69 Sur - KR 10","4.525955","-74.117339","0","","0","","","","0","",""
"100634-Z_59102_STOP","908A00","CL 6D - KR 4 Este","4.590517","-74.070599","0","","0","","","","0","",""
"100634-Z_55745_STOP","423A13","CL 7 A Sur - KR 3","4.57908","-74.082031","0","","0","","","","0","",""
"100634-Z_52823_STOP","596A11","CL 70 Sur - KR 23","4.547788","-74.157344","0","","0","","","","0","",""
"100634-Z_58196_STOP","437A10","CL 70 Sur - TV 50","4.576426","-74.163541","0","","0","","","","0","",""
"100634-Z_58197_STOP","438A10","CL 70 Sur - TV 52","4.576693","-74.163961","0","","0","","","","0","",""
"100634-Z_52825_STOP","600A11","CL 73 Sur - KR 18","4.544664","-74.142692","0","","0","","","","0","",""
"100634-Z_52385_STOP","275A11","CL 73 Sur - KR 18","4.544684","-74.142892","0","","0","","","","0","",""
"100634-Z_51541_STOP","248A09","CL 73 Sur - KR 94","4.629021","-74.202831","0","","0","","","","0","",""
"100634-Z_50991_STOP","253A09","CL 73 Sur - KR 95","4.630403","-74.203446","0","","0","","","","0","",""
"100634-Z_51608_STOP","278A04","CL 75 - KR 90 Bis","4.70138","-74.107342","0","","0","","","","0","",""
"100634-Z_54191_STOP","507A12","CL 77 Sur - KR 3b","4.512094","-74.120032","0","","0","","","","0","",""
"100634-Z_51583_STOP","237A04","CL 78bis - KR 68b","4.683043","-74.081332","0","","0","","","","0","",""
"100634-Z_58634_STOP","495A04","CL 79 - KR 77 Bis","4.698099","-74.094908","0","","0","","","","0","",""
"100634-Z_54585_STOP","498A08","CL 8 Sur - KR 69a","4.617981","-74.129878","0","","0","","","","0","",""
"100634-Z_53885_STOP","136A08","CL 8 Sur - KR 71a","4.617635","-74.136441","0","","0","","","","0","",""
"100634-Z_53655_STOP","194A12","CL 81 Sur - KR 8b","4.509265","-74.110683","0","","0","","","","0","",""
"100634-Z_57501_STOP","296A00","CL 84 BIS - KR 13","4.668831","-74.054333","0","","0","","","","0","",""
"100634-Z_53306_STOP","023A12","CL 84 Sur - KR 10","4.506483","-74.112148","0","","0","","","","0","",""
"100634-Z_53367_STOP","057A12","CL 84 Sur - KR 3a","4.506466","-74.106609","0","","0","","","","0","",""
"100634-Z_58083_STOP","685A09","CL 85 Sur - KR 91","4.623424","-74.210419","0","","0","","","","0","",""
"100634-Z_58084_STOP","686A09","CL 85 Sur - KR 91","4.623722","-74.210644","0","","0","","","","0","",""
"100634-Z_53659_STOP","198A12","CL 89 Sur - KR 5b","4.50359","-74.10809","0","","0","","","","0","",""
"100634-Z_56425_STOP","182A07","CL 8abisa - KR 80","4.642761","-74.145166","0","","0","","","","0","",""
"100634-Z_58299_STOP","481A13","CL 9 Sur - KR 2 E","4.575122","-74.079536","0","","0","","","","0","",""
"100634-Z_53650_STOP","188A12","CL 91 Sur - KR 11","4.50511","-74.112797","0","","0","","","","0","",""
"100634-Z_53621_STOP","179A12","CL 91 Sur - KR 2a","4.499111","-74.107944","0","","0","","","","0","",""
"100634-Z_53652_STOP","191A12","CL 91 Sur - KR 9b","4.505576","-74.113076","0","","0","","","","0","",""
"100634-Z_53582_STOP","160A12","CL 93 Sur - KR 7a","4.502144","-74.112553","0","","0","","","","0","",""
"100634-Z_53583_STOP","161A12","CL 93 Sur - KR 7b","4.502316","-74.112634","0","","0","","","","0","",""
"100634-Z_57477_STOP","286A00","CL 94 - KR 11A-12","4.677706","-74.04697","0","","0","","","","0","",""
"100634-Z_54162_STOP","541A12","CL 97 Sur - KR 2a","4.497208","-74.109305","0","","0","","","","0","",""
"100634-Z_54159_STOP","538A12","CL 97 Sur - KR 2b","4.497465","-74.109903","0","","0","","","","0","",""
"100634-Z_58365_STOP","222A03","CL 98 - KR 68F-13","4.69042","-74.0759","0","","0","","","","0","",""
"100634-Z_52597_STOP","421A11","DG 11 Sur - KR 15","4.586884","-74.096268","0","","0","","","","0","",""
"100634-Z_58597_STOP","289A08","DG 16 Sur - KR 51","4.607926","-74.119575","0","","0","","","","0","",""
"100634-Z_58199_STOP","304A13","DG 1B - KR 9 Este","4.583231","-74.06969","0","","0","","","","0","",""
"100634-T_13107_STOP","316A12","DG 35 Sur - KR 11","4.566922","-74.105466","0","","0","","","","0","",""
"100634-Z_57863_STOP","783A00","DG 42 - TV 2 Este","4.629039","-74.059509","0","","0","","","","0","",""
"100634-Z_53794_STOP","283A12","DG 46 Sur - TV 13","4.567316","-74.1163","0","","0","","","","0","",""
"100634-Z_53534_STOP","135B12","DG 46 Sur - TV 16","4.568044","-74.119615","0","","0","","","","0","",""
"100634-Z_59048_STOP","651A13","DG 48 Sur - TV 15","4.534886","-74.084424","0","","0","","","","0","",""
"100634-Z_53774_STOP","260A12","DG 49 Sur - KR 3b","4.546519","-74.109556","0","","0","","","","0","",""
"100634-Z_53525_STOP","129A12","DG 50 Sur - KR 5p","4.552452","-74.118358","0","","0","","","","0","",""
"100634-Z_53524_STOP","128A12","DG 50 Sur - KR 5p","4.552721","-74.118974","0","","0","","","","0","",""
"100634-Z_52596_STOP","420A11","DG 51 Sur - KR 18","4.566995","-74.129104","0","","0","","","","0","",""
"100634-Z_55173_STOP","148A10","DG 51A Sur- KR 25","4.579879","-74.132366","0","","0","","","","0","",""
"100634-Z_55170_STOP","143A10","DG 51A Sur- KR 27","4.581479","-74.133841","0","","0","","","","0","",""
"100634-Z_55172_STOP","145A10","DG 51A Sur- KR 29","4.582783","-74.135126","0","","0","","","","0","",""
"100634-Z_59200_STOP","469A10","DG 53 Sur -KR 61d","4.584741","-74.148641","0","","0","","","","0","",""
"100634-Z_57764_STOP","559A00","DG 57 - TV 4 Este","4.640358","-74.054873","0","","0","","","","0","",""
"100634-Z_53730_STOP","235A12","DG 57 Sur - TV 3d","4.537573","-74.112232","0","","0","","","","0","",""
"100634-Z_52023_STOP","085A11","DG 62 Sur - KR 19","4.561753","-74.140172","0","","0","","","","0","",""
"100634-Z_52027_STOP","089A11","DG 62 Sur - KR 22","4.566903","-74.144559","0","","0","","","","0","",""
"100634-Z_58436_STOP","440A10","DG 70 Sur - TV 56","4.577925","-74.16553","0","","0","","","","0","",""
"100634-Z_58449_STOP","445A10","DG 75 Sur - TV 58","4.575467","-74.167367","0","","0","","","","0","",""
"100634-Z_58448_STOP","444A10","DG 75 Sur - TV 59","4.575628","-74.167562","0","","0","","","","0","",""
"100634-Z_53661_STOP","200A12","DG 88 Sur - TV 4a","4.504239","-74.10695","0","","0","","","","0","",""
"100634-Z_53660_STOP","199A12","DG 88 Sur - TV 4b","4.504037","-74.107135","0","","0","","","","0","",""
"100634-Z_58909_STOP","703A01","DG 98 - KR 9 Este","4.669449","-74.019536","0","","0","","","","0","",""
"100634-Z_53580_STOP","158A12","DG 99 Sur - KR 8a","4.500025","-74.115666","0","","0","","","","0","",""
"100634-Z_54071_STOP","196A08","K 78 K - CL 6 Sur","4.62828","-74.149327","0","","0","","","","0","",""
"100634-Z_57171_STOP","486A01","KR 1 - CL 160b-82","4.732592","-74.018809","0","","0","","","","0","",""
"100634-Z_56015_STOP","593A13","KR 1 - CL 31D Sur","4.561366","-74.094011","0","","0","","","","0","",""
"100634-T_13594_STOP","658A13","KR 1 - CL 32C Sur","4.559947","-74.095017","0","","0","","","","0","",""
"100634-Z_58143_STOP","571A12","KR 1 - CL 87A Sur","4.504925","-74.104134","0","","0","","","","0","",""
"100634-Z_53341_STOP","051A12","KR 1 - CL 89C Sur","4.50427","-74.104562","0","","0","","","","0","",""
"100634-Z_53340_STOP","050A12","KR 1 - DG 82A Sur","4.504261","-74.104319","0","","0","","","","0","",""
"100634-Z_52539_STOP","364A11","KR 10 - CL 52 Sur","4.558124","-74.12323","0","","0","","","","0","",""
"100634-Z_58399_STOP","511A03","KR 102a - CL 129c","4.730578","-74.099435","0","","0","","","","0","",""
"100634-Z_54804_STOP","375A03","KR 102a - CL 129c","4.73037","-74.099405","0","","0","","","","0","",""
"100634-Z_53890_STOP","329A12","KR 11 - CL 18 Sur","4.578208","-74.095465","0","","0","","","","0","",""
"100634-Z_52848_STOP","255A05","KR 111 C - CL 70b","4.708076","-74.129699","0","","0","","","","0","",""
"100634-Z_55147_STOP","636A03","KR 111a - CL 150b","4.75234","-74.098766","0","","0","","","","0","",""
"100634-Z_54729_STOP","242A03","KR 111a - CL 151a","4.754326","-74.097935","0","","0","","","","0","",""
"100634-Z_51273_STOP","094A04","KR 112 A - CL 74b","4.715071","-74.125179","0","","0","","","","0","",""
"100634-Z_54526_STOP","135A03","KR 115 - CL 151 A","4.755066","-74.10188","0","","0","","","","0","",""
"100634-Z_54513_STOP","120A03","KR 115 - CL 151 D","4.756455","-74.100901","0","","0","","","","0","",""
"100634-Z_54764_STOP","272A03","KR 118a - CL 126f","4.730021","-74.102732","0","","0","","","","0","",""
"100634-Z_57208_STOP","542A01","KR 11A E - CL 94a","4.664124","-74.022233","0","","0","","","","0","",""
"100634-Z_55115_STOP","619A03","KR 121c - CL 129d","4.734392","-74.105915","0","","0","","","","0","",""
"100634-Z_53901_STOP","343A12","KR 13 - CL 22 Sur","4.578309","-74.100991","0","","0","","","","0","",""
"100634-Z_53895_STOP","334A12","KR 13 - CL 27 Sur","4.575518","-74.103156","0","","0","","","","0","",""
"100634-Z_53894_STOP","333A12","KR 13 - CL 28 Sur","4.575045","-74.103063","0","","0","","","","0","",""
"100634-Z_55100_STOP","604A03","KR 136a - DG 151b","4.75728","-74.106257","0","","0","","","","0","",""
"100634-Z_52790_STOP","583A11","KR 15 - CL 54 Sur","4.564667","-74.128894","0","","0","","","","0","",""
"100634-Z_52511_STOP","357A11","KR 16 - 56-40 Sur","4.561801","-74.129706","0","","0","","","","0","",""
"100634-Z_52513_STOP","359A11","KR 16 - CL 53 Sur","4.563908","-74.127649","0","","0","","","","0","",""
