route_id,service_id,trip_id,shape_id
Z_7919,1,CEI8B0005-03-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0005-03-1_Z_7919-2,Z_7919-2
Z_7918,1,CEI8B0005-04-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0005-04-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0005-05-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0005-05-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0005-06-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0005-06-1_Z_7918-2,Z_7918-2
Z_7919,1,CEI8B0006-02-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0006-02-1_Z_7919-2,Z_7919-2
Z_7919,1,CEI8B0006-03-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0006-03-1_Z_7919-2,Z_7919-2
Z_7918,1,CEI8B0006-04-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0006-04-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0006-05-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0006-05-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0006-06-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0006-06-1_Z_7918-2,Z_7918-2
Z_7919,1,CEI8B0007-02-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0007-02-1_Z_7919-2,Z_7919-2
Z_7919,1,CEI8B0007-03-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0007-03-1_Z_7919-2,Z_7919-2
Z_7918,1,CEI8B0007-04-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0007-04-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0007-05-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0007-05-1_Z_7918-2,Z_7918-2
Z_7918,1,CEI8B0007-06-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0007-06-1_Z_7918-2,Z_7918-2
Z_7919,1,CEI8B0008-02-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0008-02-1_Z_7919-2,Z_7919-2
Z_7919,1,CEI8B0008-03-1_Z_7919,Z_7919
Z_7919-2,1,CEI8B0008-03-1_Z_7919-2,Z_7919-2
Z_7918,1,CEI8B0008-04-1_Z_7918,Z_7918
Z_7918-2,1,CEI8B0008-04-1_Z_7918-2,Z_7918-2
Z_8103,1,CEIC20001-02-1_Z_8103,Z_8103
Z_8104,1,CEIC20001-03-1_Z_8104,Z_8104
Z_8103,1,CEIC20001-04-1_Z_8103,Z_8103
Z_8104,1,CEIC20001-05-1_Z_8104,Z_8104
Z_8103,1,CEIC20001-06-1_Z_8103,Z_8103
Z_8104,1,CEIC20001-07-1_Z_8104,Z_8104
Z_8103,1,CEIC20001-08-1_Z_8103,Z_8103
Z_8104,1,CEIC20001-09-1_Z_8104,Z_8104
Z_8103,1,CEIC20001-10-1_Z_8103,Z_8103
Z_8104,1,CEIC20001-11-1_Z_8104,Z_8104
Z_8104,1,CEIC20002-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20002-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20002-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20002-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20002-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20002-07-1_Z_8103,Z_8103
Z_8104,1,CEIC20002-08-1_Z_8104,Z_8104
Z_8103,1,CEIC20002-09-1_Z_8103,Z_8103
Z_8104,1,CEIC20003-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20003-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20003-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20003-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20003-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20003-07-1_Z_8103,Z_8103
Z_8103,1,CEIC20004-02-1_Z_8103,Z_8103
Z_8104,1,CEIC20004-03-1_Z_8104,Z_8104
Z_8103,1,CEIC20004-04-1_Z_8103,Z_8103
Z_8104,1,CEIC20004-05-1_Z_8104,Z_8104
Z_8103,1,CEIC20004-06-1_Z_8103,Z_8103
Z_8104,1,CEIC20004-07-1_Z_8104,Z_8104
Z_8103,1,CEIC20004-08-1_Z_8103,Z_8103
Z_8104,1,CEIC20004-09-1_Z_8104,Z_8104
Z_8103,1,CEIC20004-10-1_Z_8103,Z_8103
Z_8104,1,CEIC20004-11-1_Z_8104,Z_8104
Z_8104,1,CEIC20005-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20005-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20005-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20005-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20005-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20005-07-1_Z_8103,Z_8103
Z_8104,1,CEIC20005-08-1_Z_8104,Z_8104
Z_8103,1,CEIC20005-09-1_Z_8103,Z_8103
Z_8104,1,CEIC20005-10-1_Z_8104,Z_8104
Z_8103,1,CEIC20006-02-1_Z_8103,Z_8103
Z_8104,1,CEIC20006-03-1_Z_8104,Z_8104
Z_8103,1,CEIC20006-04-1_Z_8103,Z_8103
Z_8104,1,CEIC20006-05-1_Z_8104,Z_8104
Z_8103,1,CEIC20006-06-1_Z_8103,Z_8103
Z_8104,1,CEIC20006-07-1_Z_8104,Z_8104
Z_8103,1,CEIC20006-08-1_Z_8103,Z_8103
Z_8104,1,CEIC20006-09-1_Z_8104,Z_8104
Z_8103,1,CEIC20006-10-1_Z_8103,Z_8103
Z_8104,1,CEIC20007-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20007-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20007-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20007-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20007-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20007-07-1_Z_8103,Z_8103
Z_8104,1,CEIC20007-08-1_Z_8104,Z_8104
Z_8103,1,CEIC20007-09-1_Z_8103,Z_8103
Z_8103,1,CEIC20008-02-1_Z_8103,Z_8103
Z_8104,1,CEIC20008-03-1_Z_8104,Z_8104
Z_8103,1,CEIC20008-04-1_Z_8103,Z_8103
Z_8104,1,CEIC20008-05-1_Z_8104,Z_8104
Z_8103,1,CEIC20008-06-1_Z_8103,Z_8103
Z_8104,1,CEIC20008-07-1_Z_8104,Z_8104
Z_8103,1,CEIC20008-08-1_Z_8103,Z_8103
Z_8104,1,CEIC20008-09-1_Z_8104,Z_8104
Z_8103,1,CEIC20008-10-1_Z_8103,Z_8103
Z_8104,1,CEIC20009-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20009-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20009-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20009-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20009-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20009-07-1_Z_8103,Z_8103
Z_8104,1,CEIC20010-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20010-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20010-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20010-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20010-06-1_Z_8104,Z_8104
Z_8104,1,CEIC20011-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20011-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20011-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20011-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20011-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20011-07-1_Z_8103,Z_8103
Z_8104,1,CEIC20012-02-1_Z_8104,Z_8104
Z_8103,1,CEIC20012-03-1_Z_8103,Z_8103
Z_8104,1,CEIC20012-04-1_Z_8104,Z_8104
Z_8103,1,CEIC20012-05-1_Z_8103,Z_8103
Z_8104,1,CEIC20012-06-1_Z_8104,Z_8104
Z_8103,1,CEIC20012-07-1_Z_8103,Z_8103
Z_7903,3,CEID00001-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00001-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00001-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00001-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00001-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00001-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00001-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-08-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-08-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00002-09-3_Z_7903,Z_7903
Z_7903-2,3,CEID00002-09-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00003-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00003-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00003-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00003-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00003-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00003-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00003-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00003-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00004-08-3_Z_7903,Z_7903
Z_7903-2,3,CEID00004-08-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00005-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00005-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00005-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00005-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00005-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00005-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00005-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00005-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00005-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00005-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00006-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00006-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00006-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00006-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00006-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00006-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00006-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00006-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00006-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00006-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00007-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00007-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00007-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00007-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00007-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00007-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00008-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00008-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00008-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00008-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00008-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00008-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00008-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00008-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00009-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00009-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00009-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00009-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00009-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00009-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00009-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00009-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00009-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00009-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00010-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00010-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00010-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00010-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00010-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00010-06-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00010-07-3_Z_7903,Z_7903
Z_7903-2,3,CEID00010-07-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00011-02-3_Z_7903,Z_7903
Z_7903-2,3,CEID00011-02-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00011-03-3_Z_7903,Z_7903
Z_7903-2,3,CEID00011-03-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00011-04-3_Z_7903,Z_7903
Z_7903-2,3,CEID00011-04-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00011-05-3_Z_7903,Z_7903
Z_7903-2,3,CEID00011-05-3_Z_7903-2,Z_7903-2
Z_7903,3,CEID00011-06-3_Z_7903,Z_7903
Z_7903-2,3,CEID00011-06-3_Z_7903-2,Z_7903-2
Z_5330,3,CEIDO0001-02-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-02-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-03-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-03-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-04-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-04-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-05-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-05-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-06-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-06-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-07-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-07-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-08-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-08-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-09-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-09-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-10-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-10-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-11-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-11-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-12-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-12-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-13-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-13-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-14-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-14-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-15-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-15-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-16-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-16-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-17-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-17-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0001-18-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0001-18-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-02-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-02-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-03-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-03-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-04-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-04-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-05-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-05-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-06-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-06-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-07-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-07-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-08-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-08-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-09-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-09-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-10-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-10-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-11-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-11-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-12-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-12-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-13-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-13-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-14-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-14-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-15-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-15-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-16-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-16-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-17-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-17-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-18-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-18-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-19-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-19-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-20-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-20-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-21-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-21-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0002-22-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0002-22-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-02-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-02-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-03-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-03-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-04-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-04-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-05-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-05-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-06-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-06-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-07-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-07-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-08-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-08-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-09-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-09-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-10-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-10-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-11-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-11-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-12-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-12-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-13-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-13-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-14-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-14-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-15-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-15-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-16-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-16-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-17-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-17-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-18-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-18-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-19-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-19-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-20-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-20-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0003-21-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0003-21-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-02-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-02-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-03-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-03-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-04-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-04-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-05-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-05-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-06-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-06-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-07-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-07-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-08-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-08-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-09-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-09-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-10-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-10-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-11-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-11-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-12-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-12-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-13-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-13-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-14-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-14-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-15-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-15-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-16-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-16-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-17-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-17-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-18-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-18-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-19-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-19-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0004-20-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0004-20-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-02-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-02-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-03-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-03-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-04-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-04-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-07-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-07-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-08-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-08-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-09-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-09-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-10-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-10-3_Z_5330-2,Z_5330-2
Z_5330,3,CEIDO0005-11-3_Z_5330,Z_5330
Z_5330-2,3,CEIDO0005-11-3_Z_5330-2,Z_5330-2
Z_6223,3,CEIG40001-02-3_Z_6223,Z_6223
Z_6223-2,3,CEIG40001-02-3_Z_6223-2,Z_6223-2
Z_6223,3,CEIG40001-03-3_Z_6223,Z_6223
Z_6223-2,3,CEIG40001-03-3_Z_6223-2,Z_6223-2
Z_6223,3,CEIG40001-04-3_Z_6223,Z_6223
Z_6223-2,3,CEIG40001-04-3_Z_6223-2,Z_6223-2
Z_6223,3,CEIG40001-05-3_Z_6223,Z_6223
Z_6223-2,3,CEIG40001-05-3_Z_6223-2,Z_6223-2
